datetime,temp,solar_wh,consumption_kwh,hour,dayofweek
2025-01-09 12:00:00,23.30909709020648,833.3532736364177,0.9020134017045162,12,3
2025-01-09 13:00:00,24.639244778505304,669.1573411434538,1.239691740475113,13,3
2025-01-09 14:00:00,29.00843914222361,581.8343995805728,1.269400411622625,14,3
2025-01-09 15:00:00,29.01530336839506,414.8286338347155,1.3040439506994916,15,3
2025-01-09 16:00:00,29.02969947689168,226.68476240030958,1.1657020216843428,16,3
2025-01-09 17:00:00,39.05336051404823,128.237469623916,3.632864629057822,17,3
2025-01-09 18:00:00,29.218445914611287,-19.55123334327882,1.1956296047341988,18,3
2025-01-09 19:00:00,30.92307835440094,73.97408809304365,1.4788923370193978,19,3
2025-01-09 20:00:00,30.388992481088835,-32.95119133298353,1.8365025879603816,20,3
2025-01-09 21:00:00,29.491765401243196,66.43232057723219,1.8354511891788445,21,3
2025-01-09 22:00:00,26.602387064632264,40.87335633491862,1.2688267409656133,22,3
2025-01-09 23:00:00,29.83570430031663,-45.672928981611136,1.78364598048956,23,3
2025-01-10 00:00:00,25.250921519109447,15.351961862591093,1.5167435091279082,0,4
2025-01-10 01:00:00,26.869540544535738,-2.561791776609577,1.2657533702882118,1,4
2025-01-10 02:00:00,26.13450359599745,31.279229683750025,1.1754689799384763,2,4
2025-01-10 03:00:00,27.846813199615944,-11.163579421665478,1.0362950388699872,3,4
2025-01-10 04:00:00,34.55576168524144,-15.362311283086575,3.2433829339047775,4,4
2025-01-10 05:00:00,22.020584267550525,68.45472913814257,1.3053095558307362,5,4
2025-01-10 06:00:00,29.691752927444963,-4.936044722783648,1.4342178886773747,6,4
2025-01-10 07:00:00,22.805415899189498,94.91095469581285,0.6657664664397527,7,4
2025-01-10 08:00:00,26.23835771181983,188.73242574778996,1.1506127453857826,8,4
2025-01-10 09:00:00,30.93159353106454,483.33316296137605,1.4254100434844699,9,4
2025-01-10 10:00:00,27.868168857520445,566.0832685332252,1.2707668315004441,10,4
2025-01-10 11:00:00,24.452680150168437,715.7029849514163,0.34870744058185776,11,4
2025-01-10 12:00:00,25.550587658103527,876.2258590557951,1.1845190395579954,12,4
2025-01-10 13:00:00,29.745874947374112,724.1628419690129,1.433847699075921,13,4
2025-01-10 14:00:00,25.526563327420426,680.0537153082198,0.9237188846113749,14,4
2025-01-10 15:00:00,28.377619115190832,444.59202897974075,0.9593130917893555,15,4
2025-01-10 16:00:00,27.8755375864577,192.26751467195828,1.278145969718806,16,4
2025-01-10 17:00:00,25.794598335216108,-37.074835114633274,1.0414117716802407,17,4
2025-01-10 18:00:00,34.191807542841175,-0.9659152135917837,2.5673111639312034,18,4
2025-01-10 19:00:00,29.67230681875435,5.081502676671234,1.2742947134828115,19,4
2025-01-10 20:00:00,21.70569504342594,58.36088666521865,1.2354594426294618,20,4
2025-01-10 21:00:00,28.351057368529407,79.42235881200558,1.287550115424869,21,4
2025-01-10 22:00:00,25.816905214523565,-34.24935895718738,0.8960263925248984,22,4
2025-01-10 23:00:00,30.37013335617231,40.05908819940914,1.7814546339466106,23,4
2025-01-11 00:00:00,25.44583843235056,38.270107800667475,1.0852130733851602,0,5
2025-01-11 01:00:00,27.489757166586653,53.670635120522256,1.201858013661339,1,5
2025-01-11 02:00:00,29.359492713305368,24.934495606777222,1.6850579006560227,2,5
2025-01-11 03:00:00,30.452359380854016,-97.1248845480885,2.1116118347063115,3,5
2025-01-11 04:00:00,24.264766030324786,-7.771121626387985,1.3817778072738576,4,5
2025-01-11 05:00:00,26.872711522853095,-57.78537874584576,1.055711850033959,5,5
2025-01-11 06:00:00,26.46193779607958,-10.130288645903693,1.2737830257658391,6,5
2025-01-11 07:00:00,25.937343045898576,102.59005029291923,0.9126214242984049,7,5
2025-01-11 08:00:00,33.20424898795986,215.25754179374857,1.934636456063784,8,5
2025-01-11 09:00:00,29.133385427505495,457.40454331987155,1.2629929138148284,9,5
2025-01-11 10:00:00,24.14634095770313,617.0876960356768,1.271334467583543,10,5
2025-01-11 11:00:00,30.693129681108957,681.4938645303304,1.57976774111464,11,5
2025-01-11 12:00:00,34.31656193794154,673.9576496713632,2.1603039485403057,12,5
2025-01-11 13:00:00,31.058037117811452,753.850599597755,1.6705630136745868,13,5
2025-01-11 14:00:00,23.413077904419175,589.3036766824418,0.65725756020535,14,5
2025-01-11 15:00:00,26.529030521248767,351.152713030906,1.0727211013772575,15,5
2025-01-11 16:00:00,31.79300959099185,114.96863751743105,1.9532253960929886,16,5
2025-01-11 17:00:00,25.879809610754098,16.852677812589192,0.8658179893050514,17,5
2025-01-11 18:00:00,29.344816611398212,-9.724574243238802,1.469971299678389,18,5
2025-01-11 19:00:00,30.347799256344686,33.29389118531951,1.7445029537630623,19,5
2025-01-11 20:00:00,25.25364289474586,9.431554078399003,1.2016548988684643,20,5
2025-01-11 21:00:00,27.866393893623453,80.40336235863644,1.0455529957316918,21,5
2025-01-11 22:00:00,18.331702027415524,-51.78020280226971,0.9224493837997128,22,5
2025-01-11 23:00:00,24.992873637499535,44.05294460287167,1.4277397893389299,23,5
2025-01-12 00:00:00,27.318863043849806,2.364937156436396,1.1229198047006086,0,6
2025-01-12 01:00:00,24.343747305891103,34.73345620592923,1.233408620833829,1,6
2025-01-12 02:00:00,32.99485852914947,-21.825743163277178,2.505771022520866,2,6
2025-01-12 03:00:00,23.817726655438005,53.58401869452949,1.264404095931043,3,6
2025-01-12 04:00:00,26.79854190217544,14.761237917262138,0.9652364005803153,4,6
2025-01-12 05:00:00,28.52142006263782,-33.97224924588747,0.9951869827490855,5,6
2025-01-12 06:00:00,32.46353955664407,-0.6012014456594074,2.19814638422262,6,6
2025-01-12 07:00:00,23.842652979313797,41.612045539369554,0.9791423064833906,7,6
2025-01-12 08:00:00,31.650248812051608,224.45891753188963,1.6669722295180394,8,6
2025-01-12 09:00:00,28.201973235297178,341.01116253127446,0.8795090380844478,9,6
2025-01-12 10:00:00,25.237262964253006,598.5324148942152,1.3254594827499138,10,6
2025-01-12 11:00:00,29.578612568442388,766.1755241462421,0.92556836514969,11,6
2025-01-12 12:00:00,28.79999281831735,801.6511653596517,0.9489914053972378,12,6
2025-01-12 13:00:00,26.412673038345776,813.7572237332253,1.2793208137147856,13,6
2025-01-12 14:00:00,28.43323820989135,638.7011387035527,0.9993898180737929,14,6
2025-01-12 15:00:00,27.078397790902972,399.62596016296277,0.7588029669002179,15,6
2025-01-12 16:00:00,28.585395579871545,210.8344548748836,1.2801026783701104,16,6
2025-01-12 17:00:00,30.241738860968688,68.37311606032463,1.4714808025383945,17,6
2025-01-12 18:00:00,33.02389890438403,20.164980208341202,2.386313047087207,18,6
2025-01-12 19:00:00,24.56290189786188,-91.28289978323039,1.2384737854075023,19,6
2025-01-12 20:00:00,34.6859467711559,-15.076314788467357,2.739864930912421,20,6
2025-01-12 21:00:00,22.441079810513557,-74.22195340967131,0.9965017874223845,21,6
2025-01-12 22:00:00,27.85248278951751,63.91404737297432,1.1772806144730505,22,6
2025-01-12 23:00:00,30.083282857871232,-3.0424760001463866,1.5186213224526068,23,6
2025-01-13 00:00:00,29.17179829826758,-9.667047483981138,1.4950882369261909,0,0
2025-01-13 01:00:00,26.47121387969998,44.83986660166176,1.270881313494868,1,0
2025-01-13 02:00:00,27.72543371424696,21.116239872493733,1.3706120912103223,2,0
2025-01-13 03:00:00,26.881283964161398,-56.43172571896036,1.4255849971033656,3,0
2025-01-13 04:00:00,26.602677071391664,-3.5452681263684402,1.1188526996735497,4,0
2025-01-13 05:00:00,30.93006047324718,-16.758348661319243,2.0323980398996095,5,0
2025-01-13 06:00:00,29.462781740519468,-87.2266444303027,1.6642001243711384,6,0
2025-01-13 07:00:00,26.323485852370872,19.0760268243643,0.9655637431631968,7,0
2025-01-13 08:00:00,31.111491869678193,190.82298389917668,1.5819810852294567,8,0
2025-01-13 09:00:00,29.345066655540656,394.25245342540774,1.030653101392342,9,0
2025-01-13 10:00:00,30.872228537877476,525.8884288161345,1.718457512282681,10,0
2025-01-13 11:00:00,30.33300102911008,803.9934406661492,1.14187774483891,11,0
2025-01-13 12:00:00,25.967600020692966,794.894847055428,0.8464321134863377,12,0
2025-01-13 13:00:00,26.78451070574283,748.2878153468037,0.3892737968702804,13,0
2025-01-13 14:00:00,30.717401631946927,620.032081916992,1.3120699233150792,14,0
2025-01-13 15:00:00,30.317096815104943,360.59618730481657,1.303847416086751,15,0
2025-01-13 16:00:00,28.433744645739587,222.81779865663475,1.2277810029607537,16,0
2025-01-13 17:00:00,28.85889318760294,35.2361061853155,1.2523449017815893,17,0
2025-01-13 18:00:00,32.350365530921415,-44.82927703235958,2.1768044459619054,18,0
2025-01-13 19:00:00,26.753114673382054,28.672374667769944,1.3458739590259503,19,0
2025-01-13 20:00:00,30.17957716480668,74.58369294009039,1.9224188838777496,20,0
2025-01-13 21:00:00,27.942161425096245,36.24146867429159,1.1678670303250558,21,0
2025-01-13 22:00:00,27.90614830813362,46.14887825702154,0.9231243711572621,22,0
2025-01-13 23:00:00,31.86597317813278,-26.03153032811495,2.1249108325199724,23,0
2025-01-14 00:00:00,31.05634053705334,-79.88098645842283,1.9445066532289081,0,1
2025-01-14 01:00:00,31.031067424195797,74.50687610499206,1.711275977882904,1,1
2025-01-14 02:00:00,32.51742011657352,102.72574447023798,2.4027643877293734,2,1
2025-01-14 03:00:00,28.674438546363834,77.1403386884841,1.4245720074514299,3,1
2025-01-14 04:00:00,30.667727403771195,-16.789296948987484,1.9559403909216364,4,1
2025-01-14 05:00:00,27.70150782522068,-57.73171693644221,1.255784619433489,5,1
2025-01-14 06:00:00,29.615244888904364,-53.28413489097833,1.7497798292490878,6,1
2025-01-14 07:00:00,28.26275253072741,-30.5967898944779,0.9298225271072466,7,1
2025-01-14 08:00:00,28.95460357178466,194.63106907949768,1.1790079144203556,8,1
2025-01-14 09:00:00,30.459518851310033,480.2838979041226,1.435331655978402,9,1
2025-01-14 10:00:00,26.229815933341513,592.9168684063877,0.78310015687561,10,1
2025-01-14 11:00:00,34.972068122624876,761.5263065311892,2.910666956808634,11,1
2025-01-14 12:00:00,25.68728056271493,868.7798482152104,0.4912462596947007,12,1
2025-01-14 13:00:00,25.073191374251387,726.2053959221555,1.0753519978308528,13,1
2025-01-14 14:00:00,32.20051242690736,701.7765728359799,1.8260199316377077,14,1
2025-01-14 15:00:00,31.11158856511854,499.6047203748728,1.5278895057510113,15,1
2025-01-14 16:00:00,30.61937868887777,193.4444330659758,1.6071601690325241,16,1
2025-01-14 17:00:00,30.642472592314675,24.71312528526401,1.2626962256084684,17,1
2025-01-14 18:00:00,28.731110639731547,34.86190231951565,1.2195730455436462,18,1
